alpha	x	y	density	level	piece
0.1	0.853535353535354	0.0730027548209366	1.05429867083948e-45	1	1
0.1	0.862718089990817	0.0730027548209366	2.34264377698566e-45	1	1
0.1	0.871900826446281	0.0730027548209366	4.82947414037983e-45	1	1
0.1	0.881083562901745	0.0730027548209366	9.22627273651719e-45	1	1
0.1	0.890266299357208	0.0730027548209366	1.63334943022616e-44	1	1
0.1	0.899449035812672	0.0730027548209366	2.67952747267366e-44	1	1
0.1	0.908631772268136	0.0730027548209366	4.07346148046134e-44	1	1
0.1	0.9178145087236	0.0730027548209366	5.7384592844924e-44	1	1
0.1	0.926997245179063	0.0730027548209366	7.4912326737271e-44	1	1
0.1	0.936179981634527	0.0730027548209366	9.06228171670592e-44	1	1
0.1	0.945362718089991	0.0730027548209366	1.01589336159479e-43	1	1
0.1	0.954545454545455	0.0730027548209366	1.05532196376566e-43	1	1
0.64	0.0454545454545455	0.0821854912764004	0.000300709633302505	1	1
0.7588	0.0546372819100092	0.0821854912764004	0.000367709075177016	1	1
0.8614	0.0638200183654729	0.0821854912764004	0.000424466992921777	1	1
0.9316	0.0730027548209366	0.0821854912764004	0.000463999607683749	1	1
0.964	0.0821854912764004	0.0821854912764004	0.000482126152918802	1	1
0.9568	0.0913682277318641	0.0821854912764004	0.000478281068691999	1	1
0.9154	0.100550964187328	0.0821854912764004	0.000455218832927871	1	1
0.8488	0.109733700642792	0.0821854912764004	0.000417866418255877	1	1
0.766	0.118916437098255	0.0821854912764004	0.000371881342859217	1	1
0.6778	0.128099173553719	0.0821854912764004	0.000322450422697822	1	1
0.5914	0.137281910009183	0.0821854912764004	0.00027360109541554	1	1
0.5086	0.146464646464646	0.0821854912764004	0.000228006086710092	1	1
0.4348	0.15564738292011	0.0821854912764004	0.00018710916923253	1	1
0.3718	0.164830119375574	0.0821854912764004	0.000151402982551456	1	1
0.316	0.174012855831038	0.0821854912764004	0.000120757281097263	1	1
0.2692	0.183195592286501	0.0821854912764004	9.47380713371348e-05	1	1
0.2314	0.192378328741965	0.0821854912764004	7.28609893441161e-05	1	1
0.199	0.201561065197429	0.0821854912764004	5.47280693194682e-05	1	1
0.172	0.210743801652893	0.0821854912764004	4.00366119576205e-05	1	1
0.1504	0.219926538108356	0.0821854912764004	2.8505065613629e-05	1	1
0.136	0.22910927456382	0.0821854912764004	1.97913811008806e-05	1	1
0.1234	0.238292011019284	0.0821854912764004	1.34624468401702e-05	1	1
0.1162	0.247474747474748	0.0821854912764004	9.02637133528741e-06	1	1
0.1108	0.256657483930211	0.0821854912764004	5.99879151304655e-06	1	1
0.1072	0.265840220385675	0.0821854912764004	3.96326646324792e-06	1	1
0.1054	0.275022956841139	0.0821854912764004	2.60117899062322e-06	1	1
0.1036	0.284205693296602	0.0821854912764004	1.68972294891897e-06	1	1
0.1018	0.293388429752066	0.0821854912764004	1.08121681197117e-06	1	1
0.1018	0.30257116620753	0.0821854912764004	6.78747138664259e-07	1	1
0.1	0.311753902662994	0.0821854912764004	4.17056437552986e-07	1	1
0.1	0.320936639118457	0.0821854912764004	2.50679575446458e-07	1	1
0.1	0.330119375573921	0.0821854912764004	1.4747070821746e-07	1	1
0.1	0.339302112029385	0.0821854912764004	8.49752606034952e-08	1	1
0.1	0.348484848484849	0.0821854912764004	4.79735738173269e-08	1	1
0.1	0.357667584940312	0.0821854912764004	2.65172527404328e-08	1	1
0.1	0.366850321395776	0.0821854912764004	1.43234530103217e-08	1	1
0.1	0.37603305785124	0.0821854912764004	7.53775159280218e-09	1	1
0.1	0.385215794306703	0.0821854912764004	3.84973398317951e-09	1	1
0.1	0.394398530762167	0.0821854912764004	1.90027731852348e-09	1	1
0.1	0.403581267217631	0.0821854912764004	9.03365205884506e-10	1	1
0.1	0.412764003673095	0.0821854912764004	4.12904531982633e-10	1	1
0.1	0.421946740128558	0.0821854912764004	1.81848852401301e-10	1	1
0.1	0.431129476584022	0.0821854912764004	7.78540516829076e-11	1	1
0.1	0.440312213039486	0.0821854912764004	3.30220865036021e-11	1	1
0.1	0.44949494949495	0.0821854912764004	1.43028049854538e-11	1	1
0.1	0.458677685950413	0.0821854912764004	6.54108170538631e-12	1	1
0.1	0.467860422405877	0.0821854912764004	3.21241614951772e-12	1	1
0.1	0.477043158861341	0.0821854912764004	1.67111701593083e-12	1	1
0.1	0.486225895316804	0.0821854912764004	8.89435235870397e-13	1	1
0.1	0.495408631772268	0.0821854912764004	4.67531900511374e-13	1	1
0.1	0.504591368227732	0.0821854912764004	2.36614554372853e-13	1	1
0.1	0.513774104683196	0.0821854912764004	1.13514559037934e-13	1	1
0.1	0.522956841138659	0.0821854912764004	5.11646821788524e-14	1	1
0.1	0.532139577594123	0.0821854912764004	2.15568462969451e-14	1	1
0.1	0.541322314049587	0.0821854912764004	8.46434525835554e-15	1	1
0.1	0.55050505050505	0.0821854912764004	3.09166849815143e-15	1	1
0.1	0.559687786960514	0.0821854912764004	1.04922447225154e-15	1	1
0.1	0.568870523415978	0.0821854912764004	3.30579682478163e-16	1	1
0.1	0.578053259871442	0.0821854912764004	9.66453074855906e-17	1	1
0.1	0.587235996326905	0.0821854912764004	2.62070455971625e-17	1	1
0.1	0.596418732782369	0.0821854912764004	6.58979880431872e-18	1	1
0.1	0.605601469237833	0.0821854912764004	1.53624564132731e-18	1	1
0.1	0.614784205693297	0.0821854912764004	3.31989820492382e-19	1	1
0.1	0.62396694214876	0.0821854912764004	6.65001094335864e-20	1	1
0.1	0.633149678604224	0.0821854912764004	1.23459143614746e-20	1	1
0.1	0.642332415059688	0.0821854912764004	2.12425096980476e-21	1	1
0.1	0.651515151515152	0.0821854912764004	3.38730685701366e-22	1	1
0.1	0.660697887970615	0.0821854912764004	5.00562493133135e-23	1	1
0.1	0.669880624426079	0.0821854912764004	6.85502746564534e-24	1	1
0.1	0.679063360881543	0.0821854912764004	8.69964684681168e-25	1	1
0.1	0.688246097337006	0.0821854912764004	1.02313203653534e-25	1	1
0.1	0.69742883379247	0.0821854912764004	1.11505624980651e-26	1	1
0.1	0.706611570247934	0.0821854912764004	1.12614760531214e-27	1	1
0.1	0.715794306703398	0.0821854912764004	1.05396599153486e-28	1	1
0.1	0.724977043158861	0.0821854912764004	9.14093754081759e-30	1	1
0.1	0.734159779614325	0.0821854912764004	7.34664042094867e-31	1	1
0.1	0.743342516069789	0.0821854912764004	5.47170750322109e-32	1	1
0.1	0.752525252525253	0.0821854912764004	3.77656220550255e-33	1	1
0.1	0.761707988980716	0.0821854912764004	2.41554874094338e-34	1	1
0.1	0.77089072543618	0.0821854912764004	1.43182216406697e-35	1	1
0.1	0.780073461891644	0.0821854912764004	7.86555894515388e-37	1	1
0.1	0.789256198347107	0.0821854912764004	4.00457969206888e-38	1	1
0.1	0.798438934802571	0.0821854912764004	1.88973252858174e-39	1	1
0.1	0.807621671258035	0.0821854912764004	8.26615896667083e-41	1	1
0.1	0.816804407713499	0.0821854912764004	3.35257359687623e-42	1	1
0.1	0.825987144168962	0.0821854912764004	1.27190775604849e-43	1	1
0.1	0.835169880624426	0.0821854912764004	7.56015320103779e-45	1	1
0.1	0.84435261707989	0.0821854912764004	8.33657328614955e-45	1	1
0.1	0.853535353535354	0.0821854912764004	1.96765972288823e-44	1	1
0.1	0.862718089990817	0.0821854912764004	4.37653757632406e-44	1	1
0.1	0.871900826446281	0.0821854912764004	9.0225588957795e-44	1	1
0.1	0.881083562901745	0.0821854912764004	1.72367839351479e-43	1	1
0.1	0.890266299357208	0.0821854912764004	3.0514696540073e-43	1	1
0.1	0.899449035812672	0.0821854912764004	5.00596909567232e-43	1	1
0.1	0.908631772268136	0.0821854912764004	7.61015607847474e-43	1	1
0.1	0.9178145087236	0.0821854912764004	1.07207521206298e-42	1	1
0.1	0.926997245179063	0.0821854912764004	1.39953329964413e-42	1	1
0.1	0.936179981634527	0.0821854912764004	1.69304113030252e-42	1	1
0.1	0.945362718089991	0.0821854912764004	1.89792074330532e-42	1	1
0.1	0.954545454545455	0.0821854912764004	1.97158237430776e-42	1	1
0.5788	0.0454545454545455	0.0913682277318641	0.000266804619558174	1	1
0.6886	0.0546372819100092	0.0913682277318641	0.00032846728812738	1	1
0.7858	0.0638200183654729	0.0913682277318641	0.000382308831927673	1	1
0.8578	0.0730027548209366	0.0913682277318641	0.000422150963666455	1	1
0.8956	0.0821854912764004	0.0913682277318641	0.000444065045029948	1	1
0.901	0.0913682277318641	0.0913682277318641	0.000447094664115702	1	1
0.8758	0.100550964187328	0.0913682277318641	0.000433064108712362	1	1
0.8272	0.109733700642792	0.0913682277318641	0.000405685058463823	1	1
0.7624	0.118916437098255	0.0913682277318641	0.000369418275342966	1	1
0.6886	0.128099173553719	0.0913682277318641	0.000328515148695721	1	1
0.613	0.137281910009183	0.0913682277318641	0.000286441679177959	1	1
0.541	0.146464646464646	0.0913682277318641	0.000245662489972153	1	1
0.4726	0.15564738292011	0.0913682277318641	0.000207665221651921	1	1
0.4096	0.164830119375574	0.0913682277318641	0.00017312766570568	1	1
0.3556	0.174012855831038	0.0913682277318641	0.000142175368682744	1	1
0.3052	0.183195592286501	0.0913682277318641	0.000114676769755375	1	1
0.262	0.192378328741965	0.0913682277318641	9.04922318209486e-05	1	1
0.2242	0.201561065197429	0.0913682277318641	6.9594061308481e-05	1	1
0.1936	0.210743801652893	0.0913682277318641	5.20344706114985e-05	1	1
0.1684	0.219926538108356	0.0913682277318641	3.78201431169813e-05	1	1
0.1486	0.22910927456382	0.0913682277318641	2.67936248396559e-05	1	1
0.1342	0.238292011019284	0.0913682277318641	1.85964586510639e-05	1	1
0.1234	0.247474747474748	0.0913682277318641	1.27242270194344e-05	1	1
0.1162	0.256657483930211	0.0913682277318641	8.62972651872681e-06	1	1
0.1108	0.265840220385675	0.0913682277318641	5.81758015750004e-06	1	1
0.1072	0.275022956841139	0.0913682277318641	3.89607994396135e-06	1	1
0.1054	0.284205693296602	0.0913682277318641	2.58406746812031e-06	1	1
0.1036	0.293388429752066	0.0913682277318641	1.69055335689213e-06	1	1
0.1018	0.30257116620753	0.0913682277318641	1.08719372534393e-06	1	1
0.1018	0.311753902662994	0.0913682277318641	6.85767638597189e-07	1	1
0.1	0.320936639118457	0.0913682277318641	4.23805309377237e-07	1	1
0.1	0.330119375573921	0.0913682277318641	2.56487442167751e-07	1	1
0.1	0.339302112029385	0.0913682277318641	1.51944340826193e-07	1	1
0.1	0.348484848484849	0.0913682277318641	8.80368026520152e-08	1	1
0.1	0.357667584940312	0.0913682277318641	4.98166197238173e-08	1	1
0.1	0.366850321395776	0.0913682277318641	2.74701706017392e-08	1	1
0.1	0.37603305785124	0.0913682277318641	1.47184272192079e-08	1	1
0.1	0.385215794306703	0.0913682277318641	7.63659717596164e-09	1	1
0.1	0.394398530762167	0.0913682277318641	3.82407446400203e-09	1	1
0.1	0.403581267217631	0.0913682277318641	1.84386691081694e-09	1	1
0.1	0.412764003673095	0.0913682277318641	8.56248951201029e-10	1	1
0.1	0.421946740128558	0.0913682277318641	3.84894614186479e-10	1	1
0.1	0.431129476584022	0.0913682277318641	1.69690630263572e-10	1	1
0.1	0.440312213039486	0.0913682277318641	7.51517661877949e-11	1	1
0.1	0.44949494949495	0.0913682277318641	3.45298838403153e-11	1	1
0.1	0.458677685950413	0.0913682277318641	1.69077247991101e-11	1	1
0.1	0.467860422405877	0.0913682277318641	8.84458896099289e-12	1	1
0.1	0.477043158861341	0.0913682277318641	4.82058069429007e-12	1	1
0.1	0.486225895316804	0.0913682277318641	2.64119551499394e-12	1	1
0.1	0.495408631772268	0.0913682277318641	1.41116863937415e-12	1	1
0.1	0.504591368227732	0.0913682277318641	7.20512373230472e-13	1	1
0.1	0.513774104683196	0.0913682277318641	3.47328429424398e-13	1	1
0.1	0.522956841138659	0.0913682277318641	1.56978048935867e-13	1	1
0.1	0.532139577594123	0.0913682277318641	6.62451498721116e-14	1	1
0.1	0.541322314049587	0.0913682277318641	2.60375042036447e-14	1	1
0.1	0.55050505050505	0.0913682277318641	9.51664663913514e-15	1	1
0.1	0.559687786960514	0.0913682277318641	3.23110889229625e-15	1	1
0.1	0.568870523415978	0.0913682277318641	1.01833798634376e-15	1	1
0.1	0.578053259871442	0.0913682277318641	2.97775860546988e-16	1	1
0.1	0.587235996326905	0.0913682277318641	8.07593018460139e-17	1	1
0.1	0.596418732782369	0.0913682277318641	2.03092318477813e-17	1	1
0.1	0.605601469237833	0.0913682277318641	4.73495132892819e-18	1	1
0.1	0.614784205693297	0.0913682277318641	1.02330165567891e-18	1	1
0.1	0.62396694214876	0.0913682277318641	2.04983355364206e-19	1	1
0.1	0.633149678604224	0.0913682277318641	3.80567811155128e-20	1	1
0.1	0.642332415059688	0.0913682277318641	6.54822822622714e-21	1	1
0.1	0.651515151515152	0.0913682277318641	1.04418965281926e-21	1	1
0.1	0.660697887970615	0.0913682277318641	1.54308008613093e-22	1	1
0.1	0.669880624426079	0.0913682277318641	2.1132153583584e-23	1	1
0.1	0.679063360881543	0.0913682277318641	2.68188530402081e-24	1	1
0.1	0.688246097337006	0.0913682277318641	3.15409248890753e-25	1	1
0.1	0.69742883379247	0.0913682277318641	3.437513449444e-26	1	1
0.1	0.706611570247934	0.0913682277318641	3.47175669911129e-27	1	1
0.1	0.715794306703398	0.0913682277318641	3.24929624964157e-28	1	1
0.1	0.724977043158861	0.0913682277318641	2.81816213909569e-29	1	1
0.1	0.734159779614325	0.0913682277318641	2.26507345809237e-30	1	1
0.1	0.743342516069789	0.0913682277318641	1.6871096074018e-31	1	1
0.1	0.752525252525253	0.0913682277318641	1.16454669331323e-32	1	1
0.1	0.761707988980716	0.0913682277318641	7.44963787533314e-34	1	1
0.1	0.77089072543618	0.0913682277318641	4.41668245498433e-35	1	1
0.1	0.780073461891644	0.0913682277318641	2.42698444938092e-36	1	1
0.1	0.789256198347107	0.0913682277318641	1.23619750334841e-37	1	1
0.1	0.798438934802571	0.0913682277318641	5.83738811798037e-39	1	1
0.1	0.807621671258035	0.0913682277318641	2.55594184227821e-40	1	1
0.1	0.816804407713499	0.0913682277318641	1.03868533498224e-41	1	1
0.1	0.825987144168962	0.0913682277318641	4.11273801704761e-43	1	1
0.1	0.835169880624426	0.0913682277318641	6.98440602752047e-44	1	1
0.1	0.84435261707989	0.0913682277318641	1.45927780210365e-43	1	1
0.1	0.853535353535354	0.0913682277318641	3.4928132761714e-43	1	1
0.1	0.862718089990817	0.0913682277318641	7.77021024421288e-43	1	1
0.1	0.871900826446281	0.0913682277318641	1.60189039011066e-42	1	1
0.1	0.881083562901745	0.0913682277318641	3.06026700745691e-42	1	1
0.1	0.890266299357208	0.0913682277318641	5.41766488739461e-42	1	1
0.1	0.899449035812672	0.0913682277318641	8.88773806467729e-42	1	1
0.1	0.908631772268136	0.0913682277318641	1.35112847411047e-41	1	1
0.1	0.9178145087236	0.0913682277318641	1.90339242778925e-41	1	1
0.1	0.926997245179063	0.0913682277318641	2.48477070918886e-41	1	1
0.1	0.936179981634527	0.0913682277318641	3.00587275136462e-41	1	1
0.1	0.945362718089991	0.0913682277318641	3.36962176786088e-41	1	1
0.1	0.954545454545455	0.0913682277318641	3.50040269544043e-41	1	1
0.505	0.0454545454545455	0.100550964187328	0.000226143313390131	1	1
0.6022	0.0546372819100092	0.100550964187328	0.000280544814450907	1	1
0.6904	0.0638200183654729	0.100550964187328	0.000329599054873442	1	1
0.7606	0.0730027548209366	0.100550964187328	0.000368136697268246	1	1
0.8038	0.0821854912764004	0.100550964187328	0.00039266597747693	1	1
0.82	0.0913682277318641	0.100550964187328	0.000401974084231133	1	1
0.811	0.100550964187328	0.100550964187328	0.000397022439125822	1	1
0.7822	0.109733700642792	0.100550964187328	0.000380305923653467	1	1
0.7372	0.118916437098255	0.100550964187328	0.000355025823924566	1	1
0.6814	0.128099173553719	0.100550964187328	0.000324384518333962	1	1
0.622	0.137281910009183	0.100550964187328	0.000291132769143372	1	1
0.5608	0.146464646464646	0.100550964187328	0.000257346411191007	1	1
0.5032	0.15564738292011	0.100550964187328	0.000224368926176797	1	1
0.4456	0.164830119375574	0.100550964187328	0.000192893547043723	1	1
0.3934	0.174012855831038	0.100550964187328	0.000163176365598074	1	1
0.343	0.183195592286501	0.100550964187328	0.00013532542520137	1	1
0.2962	0.192378328741965	0.100550964187328	0.000109548438917911	1	1
0.2548	0.201561065197429	0.100550964187328	8.62434082883653e-05	1	1
0.2188	0.210743801652893	0.100550964187328	6.59029406354841e-05	1	1
0.1882	0.219926538108356	0.100550964187328	4.89134362331934e-05	1	1
0.163	0.22910927456382	0.100550964187328	3.53815880652137e-05	1	1
0.145	0.238292011019284	0.100550964187328	2.50826027773317e-05	1	1
0.1306	0.247474747474748	0.100550964187328	1.75375158084744e-05	1	1
0.1216	0.256657483930211	0.100550964187328	1.21573633345124e-05	1	1
0.1144	0.265840220385675	0.100550964187328	8.37735712074473e-06	1	1
0.1108	0.275022956841139	0.100550964187328	5.73524033207068e-06	1	1
0.1072	0.284205693296602	0.100550964187328	3.89028984728042e-06	1	1
0.1054	0.293388429752066	0.100550964187328	2.60529191287724e-06	1	1
0.1036	0.30257116620753	0.100550964187328	1.71703961706915e-06	1	1
0.1018	0.311753902662994	0.100550964187328	1.11097918928512e-06	1	1
0.1018	0.320936639118457	0.100550964187328	7.04514035663125e-07	1	1
0.1	0.330119375573921	0.100550964187328	4.37272110442545e-07	1	1
0.1	0.339302112029385	0.100550964187328	2.65304691545941e-07	1	1
0.1	0.348484848484849	0.100550964187328	1.57130570949498e-07	1	1
0.1	0.357667584940312	0.100550964187328	9.06896859977256e-08	1	1
0.1	0.366850321395776	0.100550964187328	5.08984788202539e-08	1	1
0.1	0.37603305785124	0.100550964187328	2.7705543463033e-08	1	1
0.1	0.385215794306703	0.100550964187328	1.45848066991521e-08	1	1
0.1	0.394398530762167	0.100550964187328	7.40666389476141e-09	1	1
0.1	0.403581267217631	0.100550964187328	3.62497729034733e-09	1	1
0.1	0.412764003673095	0.100550964187328	1.71388549154092e-09	1	1
0.1	0.421946740128558	0.100550964187328	7.89444315408913e-10	1	1
0.1	0.431129476584022	0.100550964187328	3.60567025040707e-10	1	1
0.1	0.440312213039486	0.100550964187328	1.67883452640844e-10	1	1
0.1	0.44949494949495	0.100550964187328	8.21605277847852e-11	1	1
0.1	0.458677685950413	0.100550964187328	4.29537901552521e-11	1	1
0.1	0.467860422405877	0.100550964187328	2.37244264327843e-11	1	1
0.1	0.477043158861341	0.100550964187328	1.3417973184699e-11	1	1
0.1	0.486225895316804	0.100550964187328	7.51536890264304e-12	1	1
0.1	0.495408631772268	0.100550964187328	4.06488313146821e-12	1	1
0.1	0.504591368227732	0.100550964187328	2.08943940772786e-12	1	1
0.1	0.513774104683196	0.100550964187328	1.01103834981906e-12	1	1
0.1	0.522956841138659	0.100550964187328	4.57959274592781e-13	1	1
0.1	0.532139577594123	0.100550964187328	1.93523409673563e-13	1	1
0.1	0.541322314049587	0.100550964187328	7.61307054466166e-14	1	1
0.1	0.55050505050505	0.100550964187328	2.78419089701229e-14	1	1
0.1	0.559687786960514	0.100550964187328	9.45673491567246e-15	1	1
0.1	0.568870523415978	0.100550964187328	2.98128429688271e-15	1	1
0.1	0.578053259871442	0.100550964187328	8.71940689258939e-16	1	1
0.1	0.587235996326905	0.100550964187328	2.36510910828488e-16	1	1
0.1	0.596418732782369	0.100550964187328	5.94834076104085e-17	1	1
0.1	0.605601469237833	0.100550964187328	1.38691302625548e-17	1	1
0.1	0.614784205693297	0.100550964187328	2.99750544307964e-18	1	1
0.1	0.62396694214876	0.100550964187328	6.00469950122773e-19	1	1
0.1	0.633149678604224	0.100550964187328	1.11485075927586e-19	1	1
0.1	0.642332415059688	0.100550964187328	1.91830416165385e-20	1	1
0.1	0.651515151515152	0.100550964187328	3.05900392208922e-21	1	1
0.1	0.660697887970615	0.100550964187328	4.52058804456799e-22	1	1
0.1	0.669880624426079	0.100550964187328	6.19092565558387e-23	1	1
0.1	0.679063360881543	0.100550964187328	7.8570161884859e-24	1	1
0.1	0.688246097337006	0.100550964187328	9.24056503459422e-25	1	1
0.1	0.69742883379247	0.100550964187328	1.00711064899681e-25	1	1
0.1	0.706611570247934	0.100550964187328	1.01717128623269e-26	1	1
0.1	0.715794306703398	0.100550964187328	9.5203161920475e-28	1	1
0.1	0.724977043158861	0.100550964187328	8.25758853538797e-29	1	1
0.1	0.734159779614325	0.100550964187328	6.63753298183812e-30	1	1
