alpha	colour	x	y	group
0.1864	#28557C	0.651515151515152	0.378928070834499	50
0.1864	#28557C	0.752525252525253	0.409568358940116	50
0.1864	#28557C	0.853535353535354	0.449705585142698	50
0.1864	#28557C	0.954545454545455	0.47509821278225	50
0.1508	#2E628D	0.0454545454545455	0.114784521930589	51
0.1508	#2E628D	0.146464646464646	0.163527242072288	51
0.1508	#2E628D	0.247474747474748	0.204906533982903	51
0.1508	#2E628D	0.348484848484849	0.252682579596629	51
0.1508	#2E628D	0.44949494949495	0.307020573630607	51
0.1508	#2E628D	0.550505050505051	0.362813926402722	51
0.1508	#2E628D	0.651515151515152	0.409785934208027	51
0.1508	#2E628D	0.752525252525253	0.457613815589066	51
0.1508	#2E628D	0.853535353535354	0.510298306725848	51
0.1508	#2E628D	0.954545454545455	0.546291921580531	51
0.1488	#265278	0.0454545454545455	0.112433294823554	52
0.1488	#265278	0.146464646464646	0.129256080453005	52
0.1488	#265278	0.247474747474748	0.183063231541844	52
0.1488	#265278	0.348484848484849	0.23344650115092	52
0.1488	#265278	0.44949494949495	0.242833748529183	52
0.1488	#265278	0.550505050505051	0.30984395310857	52
0.1488	#265278	0.651515151515152	0.339018143565154	52
0.1488	#265278	0.752525252525253	0.37885480228685	52
0.1488	#265278	0.853535353535354	0.431453536387099	52
0.1488	#265278	0.954545454545455	0.458123286703424	52
0.2064	#306592	0.0454545454545455	0.190920573346671	53
0.2064	#306592	0.146464646464646	0.210681629574572	53
0.2064	#306592	0.247474747474748	0.26883130918118	53
0.2064	#306592	0.348484848484849	0.320311236581321	53
0.2064	#306592	0.44949494949495	0.345715012842262	53
0.2064	#306592	0.550505050505051	0.397610382503555	53
0.2064	#306592	0.651515151515152	0.461851902358853	53
0.2064	#306592	0.752525252525253	0.493240517063873	53
0.2064	#306592	0.853535353535354	0.534852246816582	53
0.2064	#306592	0.954545454545455	0.56554507843856	53
0.1424	#1E4262	0.0454545454545455	0.103445467605373	54
0.1424	#1E4262	0.146464646464646	0.134053824754298	54
0.1424	#1E4262	0.247474747474748	0.184891096489614	54
0.1424	#1E4262	0.348484848484849	0.201261241859353	54
0.1424	#1E4262	0.44949494949495	0.236032383080068	54
0.1424	#1E4262	0.550505050505051	0.26162486560553	54
0.1424	#1E4262	0.651515151515152	0.295174850172784	54
0.1424	#1E4262	0.752525252525253	0.313840405348769	54
0.1424	#1E4262	0.853535353535354	0.353960577462327	54
0.1424	#1E4262	0.954545454545455	0.363233795117862	54
0.1848	#2C5D87	0.0454545454545455	0.161169770303978	55
0.1848	#2C5D87	0.146464646464646	0.173166294426043	55
0.1848	#2C5D87	0.247474747474748	0.207691731344904	55
0.1848	#2C5D87	0.348484848484849	0.280322708412435	55
0.1848	#2C5D87	0.44949494949495	0.305270980241594	55
0.1848	#2C5D87	0.550505050505051	0.352127070406383	55
0.1848	#2C5D87	0.651515151515152	0.365947585011373	55
0.1848	#2C5D87	0.752525252525253	0.420942530578646	55
0.1848	#2C5D87	0.853535353535354	0.478048344201647	55
0.1848	#2C5D87	0.954545454545455	0.520039436693026	55
0.2168	#3774A5	0.0454545454545455	0.204882188255293	56
0.2168	#3774A5	0.146464646464646	0.252187204205486	56
0.2168	#3774A5	0.247474747474748	0.315099321622029	56
0.2168	#3774A5	0.348484848484849	0.345091110417706	56
0.2168	#3774A5	0.44949494949495	0.400730341000146	56
0.2168	#3774A5	0.550505050505051	0.42366252732655	56
0.2168	#3774A5	0.651515151515152	0.496790204975635	56
0.2168	#3774A5	0.752525252525253	0.560422181729512	56
0.2168	#3774A5	0.853535353535354	0.603146152235729	56
0.2168	#3774A5	0.954545454545455	0.645279587189294	56
0.1756	#2B5B84	0.0454545454545455	0.148545537810491	57
0.1756	#2B5B84	0.146464646464646	0.233378881984152	57
0.1756	#2B5B84	0.247474747474748	0.23614874020175	57
0.1756	#2B5B84	0.348484848484849	0.296531787412987	57
0.1756	#2B5B84	0.44949494949495	0.322468509222316	57
0.1756	#2B5B84	0.550505050505051	0.365241031075476	57
0.1756	#2B5B84	0.651515151515152	0.402303555224005	57
0.1756	#2B5B84	0.752525252525253	0.442883011207444	57
0.1756	#2B5B84	0.853535353535354	0.47416583620756	57
0.1756	#2B5B84	0.954545454545455	0.509281102426074	57
0.2392	#3670A1	0.0454545454545455	0.235491677701257	58
0.2392	#3670A1	0.146464646464646	0.281403697373823	58
0.2392	#3670A1	0.247474747474748	0.318130650015861	58
0.2392	#3670A1	0.348484848484849	0.363588754263618	58
0.2392	#3670A1	0.44949494949495	0.405043714134449	58
0.2392	#3670A1	0.550505050505051	0.425132380706443	58
0.2392	#3670A1	0.651515151515152	0.492186235942614	58
0.2392	#3670A1	0.752525252525253	0.548241468221725	58
0.2392	#3670A1	0.853535353535354	0.567774202193772	58
0.2392	#3670A1	0.954545454545455	0.625977505877066	58
0.1948	#3875A6	0.0454545454545455	0.175035981329043	59
0.1948	#3875A6	0.146464646464646	0.202052366576344	59
0.1948	#3875A6	0.247474747474748	0.265689785947205	59
0.1948	#3875A6	0.348484848484849	0.318062201926396	59
0.1948	#3875A6	0.44949494949495	0.369457740070521	59
0.1948	#3875A6	0.550505050505051	0.43016609142746	59
0.1948	#3875A6	0.651515151515152	0.488994632135999	59
0.1948	#3875A6	0.752525252525253	0.539462218552139	59
0.1948	#3875A6	0.853535353535354	0.586241263964674	59
0.1948	#3875A6	0.954545454545455	0.649439646014456	59
0.144	#1F4364	0.0454545454545455	0.105510985406295	60
0.144	#1F4364	0.146464646464646	0.131910151519041	60
0.144	#1F4364	0.247474747474748	0.17540986079783	60
0.144	#1F4364	0.348484848484849	0.189297351502716	60
0.144	#1F4364	0.44949494949495	0.230924361063289	60
0.144	#1F4364	0.550505050505051	0.264129060385444	60
0.144	#1F4364	0.651515151515152	0.286135078552651	60
0.144	#1F4364	0.752525252525253	0.306629501319446	60
0.144	#1F4364	0.853535353535354	0.351361960481027	60
0.144	#1F4364	0.954545454545455	0.371998999297647	60
0.1772	#316794	0.0454545454545455	0.151057593221323	61
0.1772	#316794	0.146464646464646	0.178517158115618	61
0.1772	#316794	0.247474747474748	0.248612613286612	61
0.1772	#316794	0.348484848484849	0.277228771503911	61
0.1772	#316794	0.44949494949495	0.356663049371857	61
0.1772	#316794	0.550505050505051	0.373307944239556	61
0.1772	#316794	0.651515151515152	0.438595945607663	61
0.1772	#316794	0.752525252525253	0.464430521287389	61
0.1772	#316794	0.853535353535354	0.542849767321966	61
0.1772	#316794	0.954545454545455	0.574095914145593	61
0.2056	#1F4364	0.0454545454545455	0.189616138967253	62
0.2056	#1F4364	0.146464646464646	0.198044779979268	62
0.2056	#1F4364	0.247474747474748	0.224730458609475	62
0.2056	#1F4364	0.348484848484849	0.262199829636048	62
0.2056	#1F4364	0.44949494949495	0.261795739481394	62
0.2056	#1F4364	0.550505050505051	0.291675742425455	62
0.2056	#1F4364	0.651515151515152	0.314605793344181	62
0.2056	#1F4364	0.752525252525253	0.337829702282031	62
0.2056	#1F4364	0.853535353535354	0.36042490039974	62
0.2056	#1F4364	0.954545454545455	0.373786593634747	62
0.1912	#234A6E	0.0454545454545455	0.170261167039712	63
0.1912	#234A6E	0.146464646464646	0.202958471291277	63
0.1912	#234A6E	0.247474747474748	0.225175214038185	63
0.1912	#234A6E	0.348484848484849	0.235224281339164	63
0.1912	#234A6E	0.44949494949495	0.281331011075769	63
0.1912	#234A6E	0.550505050505051	0.318437094434344	63
0.1912	#234A6E	0.651515151515152	0.339320580002262	63
0.1912	#234A6E	0.752525252525253	0.365597212301266	63
0.1912	#234A6E	0.853535353535354	0.414120820287736	63
0.1912	#234A6E	0.954545454545455	0.415417052245185	63
0.2164	#2F628E	0.0454545454545455	0.204858504065417	64
0.2164	#2F628E	0.146464646464646	0.243069120513392	64
0.2164	#2F628E	0.247474747474748	0.277143208940505	64
0.2164	#2F628E	0.348484848484849	0.316564460911233	64
0.2164	#2F628E	0.44949494949495	0.362608483043762	64
0.2164	#2F628E	0.550505050505051	0.385479598293808	64
0.2164	#2F628E	0.651515151515152	0.448419561840938	64
0.2164	#2F628E	0.752525252525253	0.490653602299894	64
0.2164	#2F628E	0.853535353535354	0.518366149166934	64
0.2164	#2F628E	0.954545454545455	0.549539170820204	64
0.1824	#3876A8	0.0454545454545455	0.157871588859917	65
0.1824	#3876A8	0.146464646464646	0.229532098074477	65
0.1824	#3876A8	0.247474747474748	0.28083724700452	65
0.1824	#3876A8	0.348484848484849	0.350413650614932	65
0.1824	#3876A8	0.44949494949495	0.381953277353246	65
0.1824	#3876A8	0.550505050505051	0.438794498156193	65
0.1824	#3876A8	0.651515151515152	0.49450329621516	65
0.1824	#3876A8	0.752525252525253	0.557798441956747	65
0.1824	#3876A8	0.853535353535354	0.617931201285116	65
0.1824	#3876A8	0.954545454545455	0.653194281067862	65
0.2128	#3C7DB2	0.0454545454545455	0.199481277479634	66
0.2128	#3C7DB2	0.146464646464646	0.251722321330088	66
0.2128	#3C7DB2	0.247474747474748	0.287768194333998	66
0.2128	#3C7DB2	0.348484848484849	0.353777863325036	66
0.2128	#3C7DB2	0.44949494949495	0.412334554970897	66
0.2128	#3C7DB2	0.550505050505051	0.465786438493654	66
0.2128	#3C7DB2	0.651515151515152	0.539746318693808	66
0.2128	#3C7DB2	0.752525252525253	0.575150770232196	66
0.2128	#3C7DB2	0.853535353535354	0.632150280841853	66
0.2128	#3C7DB2	0.954545454545455	0.69464978993762	66
0.2228	#2E618C	0.0454545454545455	0.223629679627708	67
0.2228	#2E618C	0.146464646464646	0.213533592254743	67
0.2228	#2E618C	0.247474747474748	0.277428457977935	67
0.2228	#2E618C	0.348484848484849	0.325780268185351	67
0.2228	#2E618C	0.44949494949495	0.352529253329201	67
0.2228	#2E618C	0.550505050505051	0.406087900377886	67
0.2228	#2E618C	0.651515151515152	0.42795851889129	67
0.2228	#2E618C	0.752525252525253	0.469135830464376	67
0.2228	#2E618C	0.853535353535354	0.510437133705011	67
0.2228	#2E618C	0.954545454545455	0.54390021840348	67
0.186	#346D9C	0.0454545454545455	0.163003216171846	68
0.186	#346D9C	0.146464646464646	0.205102890239696	68
0.186	#346D9C	0.247474747474748	0.279033538393628	68
0.186	#346D9C	0.348484848484849	0.329924509108805	68
0.186	#346D9C	0.44949494949495	0.359414148641295	68
0.186	#346D9C	0.550505050505051	0.424479337063846	68
0.186	#346D9C	0.651515151515152	0.465298834572948	68
0.186	#346D9C	0.752525252525253	0.526271132346764	68
0.186	#346D9C	0.853535353535354	0.575982900766286	68
0.186	#346D9C	0.954545454545455	0.607027669257383	68
0.228	#3C7EB3	0.0454545454545455	0.220302329962823	69
0.228	#3C7EB3	0.146464646464646	0.265317757923736	69
0.228	#3C7EB3	0.247474747474748	0.318251978294025	69
0.228	#3C7EB3	0.348484848484849	0.37798229852992	69
0.228	#3C7EB3	0.44949494949495	0.424329813365798	69
0.228	#3C7EB3	0.550505050505051	0.498153471019027	69
0.228	#3C7EB3	0.651515151515152	0.55002144144687	69
0.228	#3C7EB3	0.752525252525253	0.587424756898009	69
0.228	#3C7EB3	0.853535353535354	0.657772932310005	69
0.228	#3C7EB3	0.954545454545455	0.696531136071619	69
0.1692	#2B5C84	0.0454545454545455	0.140102595732762	70
0.1692	#2B5C84	0.146464646464646	0.168687076498534	70
0.1692	#2B5C84	0.247474747474748	0.214617263647541	70
0.1692	#2B5C84	0.348484848484849	0.286592161861865	70
0.1692	#2B5C84	0.44949494949495	0.337838636960471	70
0.1692	#2B5C84	0.550505050505051	0.365374771268678	70
0.1692	#2B5C84	0.651515151515152	0.41073324552131	70
0.1692	#2B5C84	0.752525252525253	0.434306951047982	70
0.1692	#2B5C84	0.853535353535354	0.466463077144098	70
0.1692	#2B5C84	0.954545454545455	0.512311882934182	70
0.1632	#204667	0.0454545454545455	0.132041131640972	71
0.1632	#204667	0.146464646464646	0.152138168635376	71
0.1632	#204667	0.247474747474748	0.177015108602031	71
0.1632	#204667	0.348484848484849	0.20344257002945	71
0.1632	#204667	0.44949494949495	0.244134230697597	71
0.1632	#204667	0.550505050505051	0.247283032158685	71
0.1632	#204667	0.651515151515152	0.304618418779255	71
0.1632	#204667	0.752525252525253	0.329400372165215	71
0.1632	#204667	0.853535353535354	0.364274172043995	71
0.1632	#204667	0.954545454545455	0.38684231284095	71
0.1996	#2F6490	0.0454545454545455	0.181869075967429	72
0.1996	#2F6490	0.146464646464646	0.238480581143387	72
0.1996	#2F6490	0.247474747474748	0.298770803974407	72
0.1996	#2F6490	0.348484848484849	0.336589535532495	72
0.1996	#2F6490	0.44949494949495	0.381716291538652	72
0.1996	#2F6490	0.550505050505051	0.427393255589958	72
0.1996	#2F6490	0.651515151515152	0.454864361555848	72
0.1996	#2F6490	0.752525252525253	0.514703972627487	72
0.1996	#2F6490	0.853535353535354	0.527988851030911	72
0.1996	#2F6490	0.954545454545455	0.557371957788715	72
0.2128	#244C70	0.0454545454545455	0.199579791071712	73
0.2128	#244C70	0.146464646464646	0.241768523812953	73
0.2128	#244C70	0.247474747474748	0.250759040310589	73
0.2128	#244C70	0.348484848484849	0.286231802646183	73
0.2128	#244C70	0.44949494949495	0.313209985408614	73
0.2128	#244C70	0.550505050505051	0.339185598141347	73
0.2128	#244C70	0.651515151515152	0.372948908173053	73
0.2128	#244C70	0.752525252525253	0.378554515150569	73
0.2128	#244C70	0.853535353535354	0.422989272698153	73
0.2128	#244C70	0.954545454545455	0.426799291621486	73
0.2132	#326996	0.0454545454545455	0.200411269579033	74
0.2132	#326996	0.146464646464646	0.22315518239015	74
0.2132	#326996	0.247474747474748	0.278049240759317	74
0.2132	#326996	0.348484848484849	0.334784140472811	74
0.2132	#326996	0.44949494949495	0.365295387931096	74
0.2132	#326996	0.550505050505051	0.400178847912129	74
0.2132	#326996	0.651515151515152	0.433178775308731	74
0.2132	#326996	0.752525252525253	0.492253773772585	74
0.2132	#326996	0.853535353535354	0.537367709736791	74
0.2132	#326996	0.954545454545455	0.584819668732753	74
0.1924	#336B99	0.0454545454545455	0.172015572622903	75
0.1924	#336B99	0.146464646464646	0.216059139969423	75
0.1924	#336B99	0.247474747474748	0.272436164603203	75
0.1924	#336B99	0.348484848484849	0.322235957928249	75
0.1924	#336B99	0.44949494949495	0.37617714344914	75
0.1924	#336B99	0.550505050505051	0.41467898424205	75
0.1924	#336B99	0.651515151515152	0.464905273807516	75
0.1924	#336B99	0.752525252525253	0.4765082241148	75
0.1924	#336B99	0.853535353535354	0.551185218766693	75
0.1924	#336B99	0.954545454545455	0.596535716888873	75
0.2032	#265176	0.0454545454545455	0.186514777796599	76
0.2032	#265176	0.146464646464646	0.194017586925952	76
0.2032	#265176	0.247474747474748	0.245123892384177	76
0.2032	#265176	0.348484848484849	0.249571633147576	76
0.2032	#265176	0.44949494949495	0.296575098190847	76
0.2032	#265176	0.550505050505051	0.331839504255072	76
0.2032	#265176	0.651515151515152	0.379084300735257	76
0.2032	#265176	0.752525252525253	0.415275455472932	76
0.2032	#265176	0.853535353535354	0.450961851461795	76
0.2032	#265176	0.954545454545455	0.453488864003343	76
0.2564	#4895D1	0.0454545454545455	0.259093052544907	77
0.2564	#4895D1	0.146464646464646	0.329117598582806	77
0.2564	#4895D1	0.247474747474748	0.379543633709281	77
0.2564	#4895D1	0.348484848484849	0.439721796753224	77
0.2564	#4895D1	0.44949494949495	0.508311353697177	77
0.2564	#4895D1	0.550505050505051	0.562938666145531	77
0.2564	#4895D1	0.651515151515152	0.61015027199773	77
0.2564	#4895D1	0.752525252525253	0.68626278025446	77
0.2564	#4895D1	0.853535353535354	0.757478855958909	77
0.2564	#4895D1	0.954545454545455	0.813911394057265	77
0.1908	#3B7CB0	0.0454545454545455	0.169832806089057	78
0.1908	#3B7CB0	0.146464646464646	0.251000239254475	78
0.1908	#3B7CB0	0.247474747474748	0.291066548645876	78
0.1908	#3B7CB0	0.348484848484849	0.372376222354377	78
0.1908	#3B7CB0	0.44949494949495	0.392055936308662	78
0.1908	#3B7CB0	0.550505050505051	0.461035077409786	78
0.1908	#3B7CB0	0.651515151515152	0.503403434464129	78
0.1908	#3B7CB0	0.752525252525253	0.574736501907575	78
0.1908	#3B7CB0	0.853535353535354	0.636410450938773	78
0.1908	#3B7CB0	0.954545454545455	0.686405932842526	78
0.2064	#306692	0.0454545454545455	0.190675217218083	79
0.2064	#306692	0.146464646464646	0.250150391290523	79
0.2064	#306692	0.247474747474748	0.269111078151266	79
0.2064	#306692	0.348484848484849	0.299182006923441	79
0.2064	#306692	0.44949494949495	0.356814019278389	79
0.2064	#306692	0.550505050505051	0.390343700595611	79
0.2064	#306692	0.651515151515152	0.449897155553795	79
0.2064	#306692	0.752525252525253	0.481422205535115	79
0.2064	#306692	0.853535353535354	0.524300197267252	79
0.2064	#306692	0.954545454545455	0.567726474739298	79
0.2312	#3A79AC	0.0454545454545455	0.22483897706077	80
0.2312	#3A79AC	0.146464646464646	0.277226463625135	80
0.2312	#3A79AC	0.247474747474748	0.332962600959183	80
0.2312	#3A79AC	0.348484848484849	0.378789317870335	80
0.2312	#3A79AC	0.44949494949495	0.403618415083645	80
0.2312	#3A79AC	0.550505050505051	0.468695256070104	80
0.2312	#3A79AC	0.651515151515152	0.532814540176368	80
0.2312	#3A79AC	0.752525252525253	0.562806989468571	80
0.2312	#3A79AC	0.853535353535354	0.642286651700056	80
0.2312	#3A79AC	0.954545454545455	0.672796191148393	80
0.1856	#2E618C	0.0454545454545455	0.162642520158895	81
0.1856	#2E618C	0.146464646464646	0.217641348350962	81
0.1856	#2E618C	0.247474747474748	0.25660588443398	81
0.1856	#2E618C	0.348484848484849	0.309608235862162	81
0.1856	#2E618C	0.44949494949495	0.30499391191369	81
0.1856	#2E618C	0.550505050505051	0.362126720731166	81
0.1856	#2E618C	0.651515151515152	0.407746162757071	81
0.1856	#2E618C	0.752525252525253	0.455188173070844	81
0.1856	#2E618C	0.853535353535354	0.478114147084781	81
0.1856	#2E618C	0.954545454545455	0.541612470860576	81
0.2196	#3E81B7	0.0454545454545455	0.209171054396511	82
0.2196	#3E81B7	0.146464646464646	0.255350102950286	82
0.2196	#3E81B7	0.247474747474748	0.310521731203576	82
0.2196	#3E81B7	0.348484848484849	0.363197266333462	82
0.2196	#3E81B7	0.44949494949495	0.410591919743543	82
0.2196	#3E81B7	0.550505050505051	0.502940384234959	82
0.2196	#3E81B7	0.651515151515152	0.525030643057521	82
0.2196	#3E81B7	0.752525252525253	0.593196984377222	82
0.2196	#3E81B7	0.853535353535354	0.651718703677229	82
0.2196	#3E81B7	0.954545454545455	0.714139824028594	82
0.1796	#2F628E	0.0454545454545455	0.154140609269961	83
0.1796	#2F628E	0.146464646464646	0.21094045186483	83
0.1796	#2F628E	0.247474747474748	0.269533949683172	83
0.1796	#2F628E	0.348484848484849	0.282934679144582	83
0.1796	#2F628E	0.44949494949495	0.336893120792411	83
0.1796	#2F628E	0.550505050505051	0.372844463547781	83
0.1796	#2F628E	0.651515151515152	0.417860045291576	83
0.1796	#2F628E	0.752525252525253	0.434776824775346	83
0.1796	#2F628E	0.853535353535354	0.483987265943113	83
0.1796	#2F628E	0.954545454545455	0.549210787486755	83
0.2344	#50A6E8	0.0454545454545455	0.229068575540619	84
0.2344	#50A6E8	0.146464646464646	0.290026932717963	84
0.2344	#50A6E8	0.247474747474748	0.378636000428022	84
0.2344	#50A6E8	0.348484848484849	0.46388005030045	84
0.2344	#50A6E8	0.44949494949495	0.536958407295857	84
0.2344	#50A6E8	0.550505050505051	0.602720088141132	84
0.2344	#50A6E8	0.651515151515152	0.689873040857515	84
0.2344	#50A6E8	0.752525252525253	0.748422007569275	84
0.2344	#50A6E8	0.853535353535354	0.818032794505937	84
0.2344	#50A6E8	0.954545454545455	0.900815655233466	84
